gene_id,buff_families,sens_families,buff_redundancy,sens_redundancy,ase,contrast_score
Zm00001eb310820,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",16.8,4.714285714285714,0.5362327564403638,12.085714285714285
Zm00001eb310830,MYB,"NAC,bHLH,bZIP",12.0,5.666666666666667,0.2408557411929684,6.333333333333333
Zm00001eb310840,"Dof,MYB",SBP,10.5,4.0,0.3320043446853924,6.5
Zm00001eb310980,"Dof,MYB,MYB_related","ARF,NAC,SBP,bZIP",10.333333333333334,3.8333333333333335,1.2691736607281294,6.5
Zm00001eb311000,MYB,bZIP,11.0,1.0,0.4280648972523231,10.0
Zm00001eb310990,MYB,bZIP,11.0,1.0,0.8691368249208296,10.0
Zm00001eb311010,"MYB,MYB_related","NAC,SBP,bHLH",9.0,5.666666666666667,1.471843867551044,3.333333333333333
Zm00001eb311060,MYB,"ARF,bHLH",22.0,14.0,2.656267439878493,8.0
Zm00001eb311090,"Dof,MYB,MYB_related","ARF,SBP,bHLH",6.0,6.0,0.4934890744123009,0.0
Zm00001eb311160,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",12.428571428571429,6.571428571428571,0.9835260918627488,5.857142857142858
Zm00001eb311180,"MYB,MYB_related","ARF,bHLH,bZIP",11.333333333333334,8.666666666666666,0.2764984518397156,2.666666666666668
Zm00001eb311240,"Dof,MYB,MYB_related","ARF,NAC,SBP,bZIP",8.666666666666666,4.0,0.957453240766507,4.666666666666666
Zm00001eb311250,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",6.0,3.1666666666666665,1.5880870916486205,2.8333333333333335
Zm00001eb311260,"Dof,MYB,MYB_related","ARF,NAC,bHLH",9.1,2.8333333333333335,0.4556188234059069,6.266666666666666
Zm00001eb311280,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",14.142857142857142,8.285714285714286,0.777100750770912,5.857142857142856
Zm00001eb311320,"Dof,MYB,MYB_related","NAC,bHLH,bZIP",8.714285714285714,6.857142857142857,0.4721147886282973,1.8571428571428568
Zm00001eb311380,"MYB,MYB_related","ARF,bHLH",9.5,2.0,0.1406255379643594,7.5
Zm00001eb311420,"MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",12.75,8.75,0.2452967228362824,4.0
Zm00001eb311440,"Dof,MYB","NAC,bZIP",7.333333333333333,14.5,0.733357407931234,-7.166666666666667
Zm00001eb311460,"MYB,MYB_related",bZIP,10.0,7.0,0.2031806933896827,3.0
Zm00001eb311490,"MYB,MYB_related","ARF,NAC,SBP,bHLH",12.0,10.333333333333334,0.1294259455668577,1.666666666666666
Zm00001eb311500,"Dof,MYB,MYB_related","ARF,SBP",7.0,3.0,0.656954021345866,4.0
Zm00001eb311560,MYB_related,NAC,9.0,10.0,0.3047929520191997,-1.0
Zm00001eb311610,"Dof,MYB,MYB_related","ARF,NAC,SBP",5.5,8.333333333333334,1.7329890753701338,-2.833333333333334
Zm00001eb311650,"Dof,MYB,MYB_related","NAC,SBP",13.625,2.3333333333333335,0.3096368295670117,11.291666666666666
Zm00001eb311660,"Dof,MYB,MYB_related","ARF,SBP,bHLH,bZIP",9.833333333333334,3.4,0.2264560279898126,6.433333333333334
Zm00001eb311680,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",10.4,3.4444444444444446,0.2098221546145363,6.955555555555556
Zm00001eb311700,"Dof,MYB,MYB_related","ARF,bHLH,bZIP",17.0,3.0,0.4654539861689841,14.0
Zm00001eb311800,"MYB,MYB_related","NAC,SBP",7.0,9.0,0.4565364225685297,-2.0
Zm00001eb311850,Dof,NAC,14.0,19.0,0.6084782738227229,-5.0
Zm00001eb311860,MYB,"ARF,NAC",9.0,6.75,0.2514513614632379,2.25
Zm00001eb311900,MYB_related,"NAC,SBP,bHLH,bZIP",2.5,6.142857142857143,0.6465608311735309,-3.6428571428571432
Zm00001eb311910,"MYB,MYB_related",SBP,7.666666666666667,9.0,0.4887645581009153,-1.333333333333333
Zm00001eb311940,"MYB,MYB_related","SBP,bHLH",19.75,2.5,0.5380264589186152,17.25
Zm00001eb311950,"Dof,MYB,MYB_related","ARF,NAC,SBP",7.0,5.0,0.1885645062882245,2.0
Zm00001eb312010,"MYB,MYB_related","ARF,SBP",14.0,2.5,1.5886579878323013,11.5
Zm00001eb312020,"Dof,MYB,MYB_related","NAC,SBP,bHLH,bZIP",9.714285714285714,8.6,0.3438649470402484,1.1142857142857139
Zm00001eb312040,Dof,NAC,3.0,8.0,0.4705003120598963,-5.0
Zm00001eb312080,"Dof,MYB,MYB_related","ARF,NAC,bZIP",11.636363636363637,2.8,0.2566939347682704,8.836363636363636
Zm00001eb312090,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",12.4,2.25,4.753583668194599,10.15
Zm00001eb312110,"Dof,MYB,MYB_related","NAC,SBP,bHLH,bZIP",11.375,3.0,0.5430172705551979,8.375
Zm00001eb312170,"Dof,MYB,MYB_related","NAC,bHLH,bZIP",13.0,8.125,0.3649538773292746,4.875
Zm00001eb312190,"MYB,MYB_related",ARF,20.5,4.0,1.2871582841103346,16.5
Zm00001eb312210,"Dof,MYB,MYB_related","ARF,NAC,SBP",13.0,4.4,0.3557235608815756,8.6
Zm00001eb312220,MYB,NAC,11.0,8.0,1.3192842990715712,3.0
Zm00001eb312230,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",15.625,4.666666666666667,0.7480317259055206,10.958333333333332
Zm00001eb312250,"Dof,MYB,MYB_related","ARF,SBP,bHLH",12.2,2.0,0.1154772174199359,10.2
Zm00001eb312260,MYB_related,"NAC,bHLH,bZIP",3.0,5.0,0.3999366252039301,-2.0
Zm00001eb312300,MYB,SBP,18.0,12.0,0.4000829706835833,6.0
Zm00001eb312390,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",17.8,3.0,0.1414097333672767,14.8
Zm00001eb312410,MYB,NAC,16.0,13.0,0.4312482381250325,3.0
Zm00001eb312440,"MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",13.333333333333334,5.125,0.7067607822335475,8.208333333333334
Zm00001eb312450,"MYB,MYB_related","NAC,bHLH",16.666666666666668,3.0,0.5100323102399011,13.666666666666668
Zm00001eb312560,"MYB,MYB_related","NAC,bHLH,bZIP",16.0,12.333333333333334,0.2225946077414394,3.666666666666666
Zm00001eb312590,MYB,"NAC,bZIP",20.0,11.0,0.4528940946303909,9.0
Zm00001eb312700,MYB,"ARF,bZIP",9.0,4.0,0.3913660365961581,5.0
Zm00001eb312850,"Dof,MYB,MYB_related",bZIP,12.166666666666666,3.0,0.7340900076685097,9.166666666666666
Zm00001eb312860,"Dof,MYB","ARF,NAC,SBP,bHLH,bZIP",11.333333333333334,4.0,0.4854268271702417,7.333333333333334
Zm00001eb312890,MYB_related,bZIP,7.0,12.0,2.055134715827598,-5.0
Zm00001eb312910,"MYB,MYB_related","NAC,SBP,bHLH",10.0,5.333333333333333,0.4040744432486166,4.666666666666667
Zm00001eb312940,"Dof,MYB_related",ARF,10.75,1.0,0.2917218326327573,9.75
Zm00001eb312980,"Dof,MYB,MYB_related",NAC,8.0,25.0,0.4140614195944561,-17.0
Zm00001eb313000,"Dof,MYB,MYB_related","SBP,bHLH",11.333333333333334,1.5,0.2503676364387053,9.833333333333334
Zm00001eb313010,Dof,"NAC,bZIP",13.0,6.5,0.636179908832408,6.5
Zm00001eb313030,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",8.0,4.0,0.9000964525535832,4.0
Zm00001eb313280,"Dof,MYB","NAC,SBP",9.0,8.0,0.3169663195009022,1.0
Zm00001eb313320,"Dof,MYB,MYB_related","NAC,SBP,bHLH,bZIP",13.55,12.466666666666667,0.4176067183839929,1.083333333333334
Zm00001eb313370,"MYB,MYB_related",NAC,17.5,15.0,0.2812799421880672,2.5
Zm00001eb313360,"MYB,MYB_related",bHLH,5.5,8.0,0.4150374992788437,-2.5
Zm00001eb313430,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",13.2,6.714285714285714,0.8197567010604786,6.485714285714285
Zm00001eb313440,"MYB,MYB_related","ARF,SBP,bZIP",14.0,6.333333333333333,1.389494526168951,7.666666666666667
Zm00001eb313460,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",13.947368421052632,5.0625,0.2817583422036934,8.884868421052632
Zm00001eb313490,"Dof,MYB,MYB_related","NAC,SBP,bZIP",7.5,8.555555555555555,0.9999022165897912,-1.0555555555555554
Zm00001eb313500,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH",14.6,6.818181818181818,0.4750304128357551,7.781818181818181
Zm00001eb313510,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",7.571428571428571,3.375,0.2214579426109297,4.196428571428571
Zm00001eb313530,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",14.0,3.5,0.6612811377168277,10.5
Zm00001eb313700,MYB_related,"ARF,NAC,bZIP",5.0,6.666666666666667,1.1753973970169267,-1.666666666666667
Zm00001eb313730,MYB,bHLH,10.0,4.0,2.037622053485914,6.0
Zm00001eb313820,"Dof,MYB,MYB_related","ARF,NAC,bZIP",11.4,1.6666666666666667,0.1225656852220292,9.733333333333334
Zm00001eb313890,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",9.0,5.6,0.4415909520802537,3.4000000000000004
Zm00001eb313900,"MYB,MYB_related","ARF,NAC",5.5,5.0,0.6036107647111806,0.5
Zm00001eb313920,"Dof,MYB,MYB_related","ARF,NAC,SBP",10.0,2.3333333333333335,1.0457332874674627,7.666666666666666
Zm00001eb313930,"MYB,MYB_related",SBP,9.5,5.0,1.7017322768032457,4.5
Zm00001eb313950,"Dof,MYB,MYB_related","ARF,bZIP",20.0,1.8333333333333333,0.9943239023656538,18.166666666666668
Zm00001eb313970,"Dof,MYB,MYB_related","ARF,NAC,SBP,bZIP",11.88888888888889,5.8,0.3711366082755797,6.0888888888888895
Zm00001eb313980,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",9.666666666666666,7.466666666666667,0.6327505335804715,2.1999999999999993
Zm00001eb314000,MYB_related,"bHLH,bZIP",8.0,2.5,1.0170018359844617,5.5
Zm00001eb314010,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",9.0,7.444444444444445,0.3905818298149455,1.5555555555555554
Zm00001eb314020,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",9.545454545454545,4.3,0.2082904344741031,5.245454545454545
Zm00001eb314040,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",13.25,7.625,0.378775365459726,5.625
Zm00001eb314050,"Dof,MYB",SBP,14.5,14.0,0.4997339369004958,0.5
Zm00001eb314060,MYB,SBP,22.5,7.0,0.0931094043914814,15.5
Zm00001eb314080,"Dof,MYB,MYB_related","ARF,NAC",15.0,8.0,0.2742330993921782,7.0
Zm00001eb314090,"Dof,MYB,MYB_related","ARF,NAC,bHLH",14.125,4.833333333333333,1.042834146897063,9.291666666666668
Zm00001eb314110,"MYB,MYB_related","NAC,SBP,bZIP",8.5,9.333333333333334,0.6002301745697373,-0.8333333333333339
Zm00001eb314160,"Dof,MYB_related","NAC,SBP",10.0,4.0,0.7288112782104473,6.0
Zm00001eb314170,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",9.5,7.0,2.4048807671227883,2.5
Zm00001eb314180,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",13.333333333333334,4.0,2.232348415631069,9.333333333333334
Zm00001eb314220,"Dof,MYB,MYB_related","ARF,bZIP",9.833333333333334,7.6,0.4321430616299254,2.2333333333333343
Zm00001eb314240,MYB,"NAC,SBP,bZIP",22.0,6.333333333333333,0.2829097760971554,15.666666666666668
Zm00001eb314260,"Dof,MYB,MYB_related",ARF,6.333333333333333,1.0,0.2703202730986734,5.333333333333333
Zm00001eb314270,"Dof,MYB,MYB_related","NAC,SBP",8.25,11.666666666666666,0.328655587009304,-3.416666666666666
Zm00001eb314300,MYB,"ARF,NAC",30.0,4.0,0.2046862280825264,26.0
Zm00001eb314310,"Dof,MYB,MYB_related","SBP,bZIP",12.0,3.3333333333333335,2.4431740986809545,8.666666666666666
Zm00001eb314320,"Dof,MYB,MYB_related","ARF,NAC",8.25,3.5,0.9444843438056282,4.75
Zm00001eb314430,"Dof,MYB",ARF,11.5,5.0,0.2959058958346546,6.5
Zm00001eb314500,"MYB,MYB_related","ARF,NAC,SBP,bHLH",7.5,5.0,0.3739313817478136,2.5
Zm00001eb314510,MYB,SBP,9.0,17.0,2.206203569539683,-8.0
Zm00001eb314590,"Dof,MYB,MYB_related","ARF,NAC,bHLH",7.375,4.333333333333333,0.6703826265387935,3.041666666666667
Zm00001eb314600,"Dof,MYB",NAC,20.5,10.0,0.2662902037186202,10.5
Zm00001eb314610,"MYB,MYB_related","ARF,NAC",9.666666666666666,5.0,0.7933550556124924,4.666666666666666
Zm00001eb314620,"Dof,MYB","ARF,SBP",14.333333333333334,5.0,0.4138403744573179,9.333333333333334
Zm00001eb314630,"Dof,MYB,MYB_related","NAC,SBP,bZIP",18.6,14.333333333333334,0.275000883362373,4.2666666666666675
Zm00001eb314670,"MYB,MYB_related",bZIP,4.5,2.0,0.8010576379253239,2.5
Zm00001eb314680,"Dof,MYB","ARF,SBP",13.333333333333334,6.5,0.9167962736567216,6.833333333333334
Zm00001eb314690,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",13.333333333333334,4.222222222222222,0.3781470431613301,9.11111111111111
Zm00001eb314700,"Dof,MYB,MYB_related","ARF,SBP",12.0,4.5,1.0670094505572,7.5
Zm00001eb314710,"Dof,MYB,MYB_related","ARF,bZIP",20.0,2.0,0.2171784980576472,18.0
Zm00001eb314720,"Dof,MYB,MYB_related","ARF,NAC,SBP",15.5,5.0,0.6727123145300681,10.5
Zm00001eb314860,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",15.0,4.625,0.5444365583442177,10.375
Zm00001eb314880,"Dof,MYB,MYB_related","ARF,NAC,SBP",10.75,3.75,1.6801724491733636,7.0
Zm00001eb314900,"Dof,MYB,MYB_related","ARF,NAC,bHLH",14.2,1.3333333333333333,0.2312709600980978,12.866666666666665
Zm00001eb315000,Dof,"ARF,NAC,SBP",2.0,7.25,0.5907529761911147,-5.25
Zm00001eb315020,"Dof,MYB,MYB_related",bHLH,3.5,16.0,0.1853497793107868,-12.5
Zm00001eb315050,MYB,"NAC,bHLH",13.0,1.5,1.3892472588739022,11.5
Zm00001eb315100,MYB,ARF,10.0,7.0,0.8101164545756524,3.0
Zm00001eb315130,"Dof,MYB,MYB_related","NAC,SBP",14.5,12.0,0.4626168736802268,2.5
Zm00001eb315140,"Dof,MYB,MYB_related","ARF,SBP",19.333333333333332,3.5,1.3602807265466583,15.833333333333332
Zm00001eb315150,"Dof,MYB,MYB_related","NAC,SBP,bHLH,bZIP",16.0,8.75,0.5883979761085919,7.25
Zm00001eb315170,"Dof,MYB,MYB_related","NAC,SBP,bHLH,bZIP",7.285714285714286,5.142857142857143,0.2067414212285309,2.1428571428571423
Zm00001eb315240,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH",9.333333333333334,7.8,0.5880695587016657,1.533333333333334
Zm00001eb315290,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",11.2,3.1666666666666665,1.0286706092278033,8.033333333333333
Zm00001eb315300,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",8.625,4.181818181818182,1.740797473778816,4.443181818181818
Zm00001eb315320,"Dof,MYB,MYB_related","NAC,bHLH,bZIP",7.0,7.666666666666667,0.1855477176825692,-0.666666666666667
Zm00001eb315350,"Dof,MYB","ARF,NAC",19.5,3.3333333333333335,0.2175621762390281,16.166666666666668
Zm00001eb315340,"Dof,MYB","ARF,NAC",19.5,3.3333333333333335,0.4286870526648655,16.166666666666668
Zm00001eb315420,MYB,"NAC,bHLH,bZIP",16.0,2.0,0.8533705041345773,14.0
Zm00001eb315430,"MYB,MYB_related","ARF,NAC,SBP",5.0,2.5,0.6366029305062433,2.5
Zm00001eb315470,"Dof,MYB,MYB_related",NAC,5.666666666666667,3.0,0.1518699501405108,2.666666666666667
Zm00001eb315530,Dof,"NAC,bHLH",9.5,3.3333333333333335,0.3897321050068016,6.166666666666666
Zm00001eb315610,"Dof,MYB,MYB_related","ARF,SBP",6.8,9.5,0.4581318382604993,-2.7
Zm00001eb315620,"MYB,MYB_related","ARF,NAC,SBP",12.5,4.0,0.2449887715201959,8.5
Zm00001eb315650,MYB,"NAC,bHLH,bZIP",21.0,2.25,0.5557619690655836,18.75
Zm00001eb315750,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",12.5,4.571428571428571,0.1495790568869514,7.928571428571429
Zm00001eb315760,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",4.375,6.666666666666667,0.3144306139452971,-2.291666666666667
Zm00001eb315780,"MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",15.666666666666666,6.0,0.266983800329425,9.666666666666666
Zm00001eb315830,MYB,"ARF,NAC,SBP",2.0,6.0,1.0,-4.0
Zm00001eb315880,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH",10.545454545454545,4.8,0.1578740646860487,5.745454545454545
Zm00001eb315900,MYB_related,"ARF,NAC,SBP,bHLH,bZIP",5.0,6.5,0.3328066585398901,-1.5
Zm00001eb315920,"Dof,MYB","ARF,NAC,SBP,bHLH,bZIP",8.6,7.285714285714286,0.4168855796175149,1.314285714285714
Zm00001eb315950,Dof,ARF,11.0,2.5,0.2846114130977462,8.5
Zm00001eb316060,"Dof,MYB,MYB_related","ARF,NAC,bHLH",7.666666666666667,9.666666666666666,0.3878136072676555,-1.9999999999999991
Zm00001eb316070,MYB_related,"ARF,SBP,bZIP",3.0,6.25,2.2198412049582203,-3.25
Zm00001eb316100,"MYB,MYB_related",NAC,6.5,1.0,0.5989874409461272,5.5
Zm00001eb316120,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",7.666666666666667,13.0,0.3091244138093573,-5.333333333333333
Zm00001eb316170,"Dof,MYB","NAC,bHLH,bZIP",18.333333333333332,4.666666666666667,1.8744691179161408,13.666666666666664
Zm00001eb316180,MYB,"NAC,bHLH,bZIP",25.0,10.333333333333334,1.6824720047600992,14.666666666666666
Zm00001eb316210,"Dof,MYB",bHLH,8.666666666666666,11.0,0.7188091216679435,-2.333333333333334
Zm00001eb316240,"Dof,MYB,MYB_related","NAC,SBP,bHLH,bZIP",7.25,8.444444444444445,0.2388510527644155,-1.1944444444444446
Zm00001eb316280,MYB,"NAC,bZIP",18.0,8.0,0.5908247309205935,10.0
Zm00001eb316300,"Dof,MYB",bHLH,6.5,4.0,0.2649626840972002,2.5
Zm00001eb316320,"Dof,MYB,MYB_related","NAC,bZIP",3.6666666666666665,9.75,1.236473949256052,-6.083333333333334
Zm00001eb316340,"Dof,MYB,MYB_related","NAC,bHLH,bZIP",11.666666666666666,10.333333333333334,0.6439771131451747,1.3333333333333321
Zm00001eb316460,"Dof,MYB,MYB_related",SBP,7.666666666666667,4.0,0.3934445241329134,3.666666666666667
Zm00001eb316510,"Dof,MYB","NAC,bHLH,bZIP",13.333333333333334,5.125,0.9313855539096187,8.208333333333334
Zm00001eb316520,Dof,"ARF,NAC,bHLH,bZIP",21.0,5.25,2.6021960080079567,15.75
Zm00001eb316540,"Dof,MYB","NAC,bZIP",10.333333333333334,15.0,0.3854866828409541,-4.666666666666666
Zm00001eb316570,"Dof,MYB,MYB_related","ARF,SBP,bZIP",7.8,3.5,0.3092597993252123,4.3
Zm00001eb316580,"MYB,MYB_related","ARF,SBP,bHLH,bZIP",8.333333333333334,10.5,0.5090135526626147,-2.166666666666666
Zm00001eb316590,"Dof,MYB,MYB_related","ARF,SBP,bHLH,bZIP",13.6,3.25,1.3933574162419369,10.35
Zm00001eb316700,"MYB,MYB_related","ARF,SBP,bHLH",13.0,5.333333333333333,0.9404019945980951,7.666666666666667
Zm00001eb316820,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",6.9411764705882355,6.777777777777778,5.637429920615292,0.16339869281045782
Zm00001eb316800,"Dof,MYB,MYB_related","ARF,NAC,bHLH",7.0,6.4,0.1664953538301566,0.5999999999999996
Zm00001eb316810,MYB,"ARF,NAC,bZIP",3.0,4.333333333333333,0.1938223777327801,-1.333333333333333
Zm00001eb316840,MYB_related,NAC,15.0,8.0,0.3031183415239738,7.0
Zm00001eb316850,"MYB,MYB_related","ARF,NAC,bHLH,bZIP",6.0,1.5,0.9699847050302784,4.5
Zm00001eb316870,"Dof,MYB,MYB_related","ARF,NAC,SBP,bZIP",7.0,2.5714285714285716,0.2240472558972919,4.428571428571429
Zm00001eb316880,"Dof,MYB,MYB_related","ARF,NAC",17.857142857142858,3.3333333333333335,1.4960456335157042,14.523809523809524
Zm00001eb316910,"MYB,MYB_related","ARF,NAC,bHLH,bZIP",8.0,5.75,0.8036287612287998,2.25
Zm00001eb316940,"MYB,MYB_related","SBP,bZIP",1.6666666666666667,4.5,1.7807198541673548,-2.833333333333333
Zm00001eb316950,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",6.642857142857143,7.523809523809524,1.2457485611851602,-0.8809523809523805
Zm00001eb316960,Dof,"ARF,NAC,SBP",4.0,4.75,0.3745079997294027,-0.75
Zm00001eb316990,"MYB,MYB_related",ARF,4.666666666666667,1.0,0.325764130940263,3.666666666666667
Zm00001eb317010,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",11.875,5.9,0.8199223225708471,5.975
Zm00001eb317020,"Dof,MYB,MYB_related","ARF,NAC,SBP",13.75,2.6,0.411941615747199,11.15
Zm00001eb317030,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",7.666666666666667,12.941176470588236,0.5661883103078892,-5.2745098039215685
Zm00001eb317050,"Dof,MYB,MYB_related","ARF,bZIP",8.4,1.0,0.2083874766850546,7.4
Zm00001eb317100,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",7.0,3.5,0.224318379907799,3.5
Zm00001eb317160,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",10.625,4.428571428571429,0.8069169914625812,6.196428571428571
Zm00001eb317180,"Dof,MYB,MYB_related","NAC,SBP",9.857142857142858,3.5,0.2507575047077833,6.357142857142858
Zm00001eb317350,Dof,"NAC,SBP,bHLH,bZIP",6.5,7.285714285714286,0.4461864110990566,-0.7857142857142856
Zm00001eb317430,"MYB,MYB_related","NAC,bZIP",10.142857142857142,6.5,0.4770862241645383,3.6428571428571423
Zm00001eb317490,MYB_related,ARF,5.0,5.0,0.5207817181351485,0.0
Zm00001eb317510,"MYB,MYB_related","NAC,bHLH,bZIP",17.0,3.3333333333333335,0.7683922045878034,13.666666666666666
Zm00001eb317530,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",10.285714285714286,4.75,4.545034798767551,5.5357142857142865
Zm00001eb317540,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",10.8,8.777777777777779,0.9604606941131936,2.022222222222222
Zm00001eb317590,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",12.0,9.88888888888889,0.4765690399691152,2.1111111111111107
Zm00001eb317630,"Dof,MYB","ARF,SBP",9.666666666666666,4.0,0.6051981417478988,5.666666666666666
Zm00001eb317680,"MYB,MYB_related","NAC,SBP",17.666666666666668,9.0,0.2111520406447986,8.666666666666668
Zm00001eb317690,"MYB,MYB_related",ARF,12.0,2.0,1.197716461560328,10.0
Zm00001eb317720,"Dof,MYB",SBP,12.5,3.0,0.2414380275293624,9.5
Zm00001eb317730,MYB_related,SBP,8.0,15.0,0.5390554643895425,-7.0
Zm00001eb317760,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",12.5,4.8,0.8299150929501384,7.7
Zm00001eb317790,"Dof,MYB,MYB_related",NAC,10.166666666666666,9.333333333333334,1.0197451135519602,0.8333333333333321
Zm00001eb317800,"MYB,MYB_related",SBP,10.666666666666666,4.0,0.3557343574873419,6.666666666666666
Zm00001eb317810,"Dof,MYB,MYB_related","NAC,bZIP",11.142857142857142,4.666666666666667,0.2283614578026984,6.476190476190475
Zm00001eb317820,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",12.944444444444445,5.823529411764706,1.8188504250309117,7.120915032679739
Zm00001eb317830,"MYB,MYB_related","ARF,NAC,bHLH,bZIP",14.5,3.3333333333333335,1.5538373765708355,11.166666666666666
Zm00001eb317850,"Dof,MYB,MYB_related","ARF,NAC,SBP,bZIP",10.25,6.0,1.1959769430829017,4.25
Zm00001eb317890,"MYB,MYB_related",ARF,10.0,1.0,0.5679818404625616,9.0
Zm00001eb317910,"Dof,MYB","ARF,NAC,SBP,bHLH,bZIP",9.6,5.777777777777778,0.4780277792603206,3.822222222222222
Zm00001eb317920,"Dof,MYB,MYB_related","ARF,NAC,bHLH,bZIP",13.0,6.2,0.205569645096922,6.8
Zm00001eb317930,MYB_related,"NAC,SBP,bZIP",6.0,21.333333333333332,0.7988281924903421,-15.333333333333332
Zm00001eb317940,MYB,"NAC,SBP",20.0,7.0,2.3806948039416813,13.0
Zm00001eb318070,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",13.857142857142858,5.666666666666667,0.6155455264469315,8.19047619047619
Zm00001eb318090,Dof,NAC,9.0,5.0,0.5540154886994779,4.0
Zm00001eb318100,"Dof,MYB,MYB_related","NAC,bHLH,bZIP",12.333333333333334,9.333333333333334,0.9391259678997552,3.0
Zm00001eb318160,"Dof,MYB,MYB_related","bHLH,bZIP",14.0,7.0,0.1548541768180879,7.0
Zm00001eb318230,MYB,"NAC,SBP,bHLH",22.0,12.25,0.1869620830848724,9.75
Zm00001eb318240,MYB_related,"ARF,NAC",8.0,5.5,0.3665923428584355,2.5
Zm00001eb318290,Dof,SBP,18.0,13.0,0.764223696675223,5.0
Zm00001eb318350,MYB_related,NAC,3.0,4.5,0.7305055727665403,-1.5
Zm00001eb318370,"Dof,MYB,MYB_related","ARF,NAC,bHLH",15.8,1.6666666666666667,0.4843371746643251,14.133333333333335
Zm00001eb318400,"Dof,MYB,MYB_related","ARF,NAC,SBP,bZIP",12.8,8.2,0.0889208169767932,4.600000000000001
Zm00001eb318410,"Dof,MYB","ARF,NAC",9.0,7.5,0.3287828871000551,1.5
Zm00001eb318480,"Dof,MYB_related",NAC,8.5,11.0,0.6202932022264607,-2.5
Zm00001eb318540,"Dof,MYB_related","ARF,bZIP",15.333333333333334,6.5,0.3148408447802285,8.833333333333334
Zm00001eb318560,"Dof,MYB,MYB_related","ARF,NAC,SBP,bHLH,bZIP",12.666666666666666,8.0,0.4055475946457144,4.666666666666666
Zm00001eb318570,"Dof,MYB,MYB_related","ARF,NAC,bZIP",3.6666666666666665,7.25,1.293741532990046,-3.5833333333333335
Zm00001eb318610,"MYB,MYB_related",NAC,8.0,6.0,0.1387458034226122,2.0
Zm00001eb318710,"Dof,MYB","NAC,SBP,bHLH,bZIP",9.333333333333334,14.166666666666666,0.2903515533454691,-4.833333333333332
Zm00001eb318720,"Dof,MYB",ARF,7.5,0.0,0.0747799842220496,7.5
Zm00001eb318740,"Dof,MYB_related","ARF,NAC,bHLH,bZIP",14.5,8.333333333333334,0.0335570979292684,6.166666666666666
Zm00001eb318770,"Dof,MYB",NAC,14.5,3.0,0.2548446595656995,11.5
